fips,CountyName
53696,New Holland borough
53712,New Hope borough
53736,New Kensington city
53768,New Lebanon borough
53880,New Milford borough
53916,New Morgan borough
53920,New Oxford borough
53928,New Paris borough
53944,New Philadelphia borough
53968,Newport borough
54016,New Ringgold borough
54024,Newry borough
54056,New Salem borough
54104,New Stanton borough
54160,Newton Hamilton borough
54184,Newtown borough
54320,Newville borough
54344,New Washington borough
54352,New Wilmington borough
54400,Nicholson borough
54656,Norristown borough
54696,Northampton borough
54728,North Apollo borough
54776,North Belle Vernon borough
54816,North Braddock borough
54872,North Catasauqua borough
54888,North Charleroi borough
54952,North East borough
55000,Northern Cambria borough
55136,North Irwin borough
55456,Northumberland borough
55512,North Wales borough
55608,North York borough
55664,Norwood borough
55752,Nuangola borough
55840,Oakdale borough
56008,Oakland borough
56088,Oakmont borough
56408,Ohiopyle borough
56432,Ohioville borough
56456,Oil City city
56496,Oklahoma borough
56576,Old Forge borough
56792,Olyphant borough
56912,Orangeville borough
56928,Orbisonia borough
57112,Orrstown borough
57184,Orwigsburg borough
57232,Osceola Mills borough
57280,Oswayo borough
57480,Oxford borough
57544,Paint borough
57696,Palmerton borough
57720,Palmyra borough
57752,Palo Alto borough
57976,Parker city
58032,Parkesburg borough
58176,Parkside borough
58304,Parryville borough
58384,Patterson Heights borough
58432,Patton borough
58504,Paxtang borough
58696,Pen Argyl borough
58712,Penbrook borough
58872,Penn borough
58936,Penndel borough
59054,Penn Lake Park borough
59120,Pennsburg borough
59152,Pennsbury Village borough
59384,Perkasie borough
59520,Perryopolis borough
59616,Petersburg borough
59672,Petrolia borough
60000,Philadelphia city
60008,Philipsburg borough
60120,Phoenixville borough
60136,Picture Rocks borough
60264,Pillow borough
60456,Pine Grove borough
60712,Pitcairn borough
61000,Pittsburgh city
61048,Pittston city
61168,Platea borough
61328,Pleasant Hills borough
61496,Pleasantville borough
61512,Pleasantville borough
61536,Plum borough
61632,Plumville borough
61648,Plymouth borough
61864,Point Marion borough
61936,Polk borough
62048,Portage borough
62088,Port Allegany borough
62128,Port Carbon borough
62136,Port Clinton borough
62224,Portersville borough
62264,Portland borough
62280,Port Matilda borough
62304,Port Royal borough
62320,Port Vue borough
62416,Pottstown borough
62432,Pottsville city
62712,Pringle borough
62744,Prompton borough
62752,Prospect borough
62792,Prospect Park borough
62920,Punxsutawney borough
63048,Quakertown borough
63064,Quarryville borough
63288,Railroad borough
63312,Rainsburg borough
63360,Ramey borough
63408,Rankin borough
63624,Reading city
63808,Red Hill borough
63840,Red Lion borough
64200,Renovo borough
64376,Reynoldsville borough
64432,Rices Landing borough
64560,Richland borough
64584,Richlandtown borough
64784,Ridgway borough
64832,Ridley Park borough
64856,Riegelsville borough
64904,Rimersburg borough
65000,Ringtown borough
65112,Riverside borough
65256,Roaring Spring borough
65336,Robesonia borough
65392,Rochester borough
65496,Rockhill borough
65568,Rockledge borough
65736,Rockwood borough
65944,Rome borough
66016,Roscoe borough
66168,Roseto borough
66192,Rose Valley borough
66232,Roseville borough
66320,Rosslyn Farms borough
66440,Rouseville borough
66560,Royalton borough
66576,Royersford borough
66720,Rural Valley borough
66928,Rutledge borough
67120,Saegertown borough
67224,St. Clair borough
67256,St. Clairsville borough
67304,St. Lawrence borough
67344,St. Marys city
67384,St. Petersburg borough
67584,Salisbury borough
67616,Salladasburg borough
67632,Saltillo borough
67648,Saltsburg borough
67848,Sandy Lake borough
67920,Sankertown borough
68056,Saxonburg borough
68072,Saxton borough
68096,Sayre borough
68104,Scalp Level borough
68152,Schellsburg borough
68312,Schuylkill Haven borough
68328,Schwenksville borough
68432,Scottdale borough
69000,Scranton city
69216,Selinsgrove borough
69248,Sellersville borough
69309,Seven Fields borough
69336,Seven Springs borough
69360,Seven Valleys borough
69368,Seward borough
69376,Sewickley borough
69400,Sewickley Heights borough
69416,Sewickley Hills borough
69456,Shade Gap borough
69600,Shamokin city
69616,Shamokin Dam borough
69680,Shanksville borough
69720,Sharon city
69752,Sharon Hill borough
69776,Sharpsburg borough
69800,Sharpsville borough
69936,Sheakleyville borough
70040,Shelocta borough
70056,Shenandoah borough
70224,Shickshinny borough
70248,Shillington borough
70304,Shinglehouse borough
70352,Shippensburg borough
70368,Shippenville borough
70376,Shippingport borough
70384,Shiremanstown borough
70408,Shirleysburg borough
70464,Shoemakersville borough
70568,Shrewsbury borough
70744,Silverdale borough
70880,Sinking Spring borough
71144,Slatington borough
71176,Sligo borough
71184,Slippery Rock borough
71248,Smethport borough
71256,Smicksburg borough
71320,Smithfield borough
71424,Smithton borough
71600,Snow Shoe borough
71620,S.N.P.J. borough
71688,Snydertown borough
71776,Somerset borough
71856,Souderton borough
71976,South Bethlehem borough
72072,South Coatesville borough
72080,South Connellsville borough
72168,South Fork borough
72192,South Greensburg borough
72216,South Heights borough
72344,Southmont borough
72376,South New Castle borough
72448,South Renovo borough
72592,South Waverly borough
72616,Southwest Greensburg borough
72648,South Williamsport borough
72704,Spartansburg borough
72736,Speers borough
72872,Springboro borough
72920,Spring City borough
72960,Springdale borough
73192,Spring Grove borough
73784,Starrucca borough
73808,State College borough
73888,Steelton borough
74104,Stewartstown borough
74184,Stillwater borough
74224,Stockdale borough
74232,Stockertown borough
74288,Stoneboro borough
74672,Stoystown borough
74712,Strasburg borough
74728,Strattanville borough
74744,Strausstown borough
74888,Stroudsburg borough
75000,Sugarcreek borough
75024,Sugar Grove borough
75072,Sugar Notch borough
75136,Summerhill borough
75168,Summerville borough
75248,Summit Hill borough
75304,Sunbury city
75568,Susquehanna Depot borough
75584,Sutersville borough
75648,Swarthmore borough
75816,Swissvale borough
75832,Swoyersville borough
75888,Sykesville borough
75944,Sylvania borough
76032,Tamaqua borough
76104,Tarentum borough
76144,Tatamy borough
76184,Taylor borough
76304,Telford borough
76400,Terre Hill borough
76496,Thompson borough
76536,Thompsontown borough
76560,Thornburg borough
76632,Three Springs borough
76648,Throop borough
76696,Tidioute borough
76744,Timblin borough
76808,Tioga borough
76848,Tionesta borough
76904,Titusville city
77104,Topton borough
77168,Towanda borough
77184,Tower City borough
77232,Townville borough
77272,Trafford borough
77288,Trainer borough
77304,Trappe borough
77392,Tremont borough
77568,Troutville borough
77584,Troy borough
77704,Trumbauersville borough
77744,Tullytown borough
77784,Tunkhannock borough
77808,Tunnelhill borough
77832,Turbotville borough
77912,Turtle Creek borough
78008,Twilight borough
78168,Tyrone borough
78240,Ulysses borough
78448,Union City borough
78456,Union Dale borough
78528,Uniontown city
78616,Unionville borough
78712,Upland borough
79424,Ursina borough
79472,Utica borough
79504,Valencia borough
79644,Valley-Hi borough
79768,Vanderbilt borough
79776,Vandergrift borough
79792,Vandling borough
79912,Venango borough
80032,Verona borough
80040,Versailles borough
80288,Vintondale borough
80368,Volant borough
80600,Wall borough
80640,Wallaceton borough
80800,Walnutport borough
80880,Wampum borough
81000,Warren city
81080,Warrior Run borough
81328,Washington city
81424,Washingtonville borough
81456,Waterford borough
81616,Watsontown borough
81648,Wattsburg borough
81712,Waymart borough
81824,Waynesboro borough
81832,Waynesburg borough
81856,Weatherly borough
82080,Weissport borough
82128,Wellersburg borough
82160,Wellsboro borough
82200,Wellsville borough
82296,Wernersville borough
82344,Wesleyville borough
82616,West Brownsville borough
82704,West Chester borough
82736,West Conshohocken borough
82832,West Easton borough
82848,West Elizabeth borough
82968,Westfield borough
83104,West Grove borough
83136,West Hazleton borough
83200,West Homestead borough
83248,West Kittanning borough
83328,West Leechburg borough
83376,West Liberty borough
83472,West Mayfield borough
83496,West Middlesex borough
83504,West Middletown borough
83512,West Mifflin borough
83584,Westmont borough
83680,West Newton borough
83736,Westover borough
83856,West Pittston borough
83928,West Reading borough
84064,West Sunbury borough
84144,West View borough
84272,West Wyoming borough
84288,West York borough
84376,Wheatland borough
84440,Whitaker borough
84512,Whitehall borough
84552,White Haven borough
84704,White Oak borough
85152,Wilkes-Barre city
85188,Wilkinsburg borough
85272,Williamsburg borough
85312,Williamsport city
85320,Williamstown borough
85496,Wilmerding borough
85528,Wilmore borough
85592,Wilson borough
85632,Windber borough
85664,Wind Gap borough
85728,Windsor borough
85872,Winterstown borough
86056,Womelsdorf borough
86128,Woodbury borough
86160,Woodcock borough
86528,Wormleysburg borough
86560,Worthington borough
86568,Worthville borough
86640,Wrightsville borough
86656,Wyalusing borough
86856,Wyoming borough
86880,Wyomissing borough
86920,Yardley borough
86952,Yatesville borough
86968,Yeadon borough
87040,Yoe borough
87048,York city
87064,Yorkana borough
87080,York Haven borough
87136,York Springs borough
87208,Youngstown borough
87224,Youngsville borough
87232,Youngwood borough
87272,Zelienople borough
00000,Rhode Island
00000,Bristol County
00000,Kent County
00000,Newport County
00000,Providence County
00000,Washington County
00000,Barrington town
00000,Bristol town
00000,Warren town
00000,Coventry town
00000,East Greenwich town
00000,Warwick city
00000,West Greenwich town
00000,West Warwick town
00000,Jamestown town
00000,Little Compton town
00000,Middletown town
00000,Newport city
00000,Portsmouth town
00000,Tiverton town
00000,Burrillville town
00000,Central Falls city
00000,Cranston city
00000,Cumberland town
00000,East Providence city
00000,Foster town
00000,Glocester town
00000,Johnston town
00000,Lincoln town
00000,North Providence town
00000,North Smithfield town
00000,Pawtucket city
00000,Providence city
00000,Scituate town
00000,Smithfield town
00000,Woonsocket city
00000,Charlestown town
00000,Exeter town
00000,Hopkinton town
00000,Narragansett town
00000,New Shoreham town
00000,North Kingstown town
00000,Richmond town
00000,South Kingstown town
00000,Westerly town
14140,Central Falls city
19180,Cranston city
22960,East Providence city
49960,Newport city
54640,Pawtucket city
59000,Providence city
74300,Warwick city
